0,1,2,3
0.083720930232558,0.3675,0.45875,0.096522222222222
0.083720930232558,0.3625,0.38375,0.084673333333333
0.083255813953488,0.3575,0.3175,0.074311111111111
0.083720930232558,0.355,0.2425,0.06434
0.082790697674419,0.35,0.18875,0.059973333333333
0.083255813953488,0.3575,0.18375,0.0575
0.083720930232558,0.3725,0.2275,0.06094
0.083720930232558,0.38375,0.2975,0.070533333333333
0.083720930232558,0.39125,0.375,0.075251111111111
0.083255813953488,0.39625,0.4475,0.085162222222222
0.083720930232558,0.40125,0.51625,0.095911111111111
0.082790697674419,0.40625,0.59375,0.111477777777778
0.083255813953488,0.41125,0.65,0.117451111111111
0.083720930232558,0.4225,0.68,0.116251111111111
0.083255813953488,0.45375,0.60625,0.097617777777778
0.083255813953488,0.45875,0.54,0.084462222222222
0.083720930232558,0.45875,0.46625,0.072166666666667
0.083255813953488,0.45375,0.39125,0.062895555555556
0.083255813953488,0.4525,0.3125,0.05384
0.083255813953488,0.4475,0.2425,0.044433333333333
0.083255813953488,0.4475,0.18875,0.0407
0.083720930232558,0.45375,0.18375,0.039755555555556
0.083255813953488,0.46875,0.23,0.040951111111111
0.083255813953488,0.48125,0.305,0.049406666666667
0.083720930232558,0.48875,0.38625,0.056911111111111
0.083720930232558,0.49625,0.46375,0.067262222222222
0.083255813953488,0.50125,0.54,0.074451111111111
0.083720930232558,0.50625,0.6125,0.085006666666667
0.083720930232558,0.50875,0.67,0.0934
0.083720930232558,0.51125,0.68875,0.095066666666667
0.083255813953488,0.52875,0.6275,0.081062222222222
0.083720930232558,0.52875,0.5525,0.069384444444445
0.083255813953488,0.52875,0.47625,0.058417777777778
0.083720930232558,0.52625,0.39625,0.049511111111111
0.083255813953488,0.52125,0.3175,0.039295555555556
0.083720930232558,0.51875,0.2425,0.030533333333333
0.083255813953488,0.51625,0.19625,0.028755555555556
0.106976744186047,0.51375,0.18625,0.030011111111111
0.106511627906977,0.51375,0.225,0.038126666666667
0.106046511627907,0.51625,0.3075,0.044944444444445
0.106511627906977,0.51875,0.38625,0.0552
0.106511627906977,0.52125,0.45875,0.062377777777778
0.106511627906977,0.52625,0.5425,0.073333333333333
0.106046511627907,0.52875,0.62,0.083311111111111
0.106511627906977,0.5325,0.67,0.091344444444445
0.106046511627907,0.52625,0.69375,0.094
0.106511627906977,0.50125,0.6225,0.089755555555556
0.106511627906977,0.49375,0.5475,0.08004
0.105581395348837,0.48875,0.47375,0.068988888888889
0.106511627906977,0.48375,0.39875,0.059633333333333
0.106046511627907,0.48125,0.32,0.052895555555556
0.106511627906977,0.47625,0.2425,0.041317777777778
0.106511627906977,0.47375,0.19125,0.03834
0.106511627906977,0.45375,0.18625,0.040762222222222
0.106046511627907,0.4425,0.23,0.049733333333333
0.106046511627907,0.4375,0.31,0.060417777777778
0.106046511627907,0.4375,0.39125,0.071644444444445
0.106511627906977,0.4375,0.46375,0.086251111111111
0.106046511627907,0.44,0.54,0.093817777777778
0.106046511627907,0.445,0.62,0.106211111111111
0.106511627906977,0.4475,0.67,0.116817777777778
0.106046511627907,0.4275,0.69125,0.122895555555556
0.106046511627907,0.41375,0.6225,0.112644444444444
0.106046511627907,0.40625,0.55,0.103917777777778
0.106046511627907,0.40375,0.47625,0.092844444444445
0.106046511627907,0.39875,0.39625,0.083866666666667
0.106046511627907,0.39375,0.3175,0.07034
0.106511627906977,0.38875,0.2375,0.0638
0.106511627906977,0.38625,0.18875,0.056151111111111
0.106046511627907,0.36,0.18375,0.062317777777778
0.106046511627907,0.3525,0.23,0.068706666666667
0.106046511627907,0.3475,0.305,0.083177777777778
0.106511627906977,0.3475,0.38625,0.095233333333333
0.106046511627907,0.35,0.46375,0.108333333333333
0.106511627906977,0.3525,0.54,0.123304444444444
0.106046511627907,0.3575,0.6275,0.136528888888889
0.106511627906977,0.36,0.67,0.145473333333333
0.106511627906977,0.34,0.69125,0.155295555555556
0.106046511627907,0.3275,0.625,0.1457
0.106046511627907,0.3225,0.55,0.131822222222222
0.106046511627907,0.315,0.47625,0.12094
0.106046511627907,0.3075,0.40125,0.108477777777778
0.106511627906977,0.3025,0.3225,0.096328888888889
0.106511627906977,0.2975,0.2425,0.085911111111111
0.106046511627907,0.29375,0.19125,0.079266666666667
0.105581395348837,0.26625,0.18375,0.084133333333333
0.106511627906977,0.25875,0.2325,0.094995555555556
0.106046511627907,0.255,0.3075,0.108033333333333
0.106511627906977,0.2525,0.38625,0.123317777777778
0.105581395348837,0.2525,0.45875,0.135662222222222
0.106511627906977,0.255,0.52625,0.15154
0.106046511627907,0.25875,0.60125,0.165295555555556
0.105581395348837,0.25875,0.65,0.178906666666667
0.106511627906977,0.2375,0.6625,0.186228888888889
0.106511627906977,0.225,0.59625,0.1792
0.106046511627907,0.22,0.52375,0.164133333333333
0.106511627906977,0.21375,0.45,0.150788888888889
0.106046511627907,0.20875,0.37875,0.137706666666667
0.106511627906977,0.20375,0.305,0.125562222222222
0.106511627906977,0.19875,0.235,0.114262222222222
0.106046511627907,0.19625,0.18625,0.108922222222222
0.106046511627907,0.16625,0.17625,0.117366666666667
0.106511627906977,0.15875,0.2225,0.126677777777778
0.106046511627907,0.15375,0.29375,0.143122222222222
0.106511627906977,0.15375,0.365,0.154128888888889
0.106046511627907,0.15625,0.4375,0.170411111111111
0.106511627906977,0.15875,0.50875,0.185911111111111
0.106511627906977,0.16375,0.59875,0.2065
0.106046511627907,0.16375,0.635,0.213217777777778
0.105581395348837,0.16625,0.66,0.21834
0.106046511627907,0.16125,0.58875,0.204311111111111
0.106511627906977,0.15625,0.52125,0.189528888888889
0.106046511627907,0.15375,0.45,0.175215555555556
0.106046511627907,0.14875,0.37875,0.162695555555556
0.105581395348837,0.14625,0.305,0.147371111111111
0.106046511627907,0.14125,0.23,0.136017777777778
0.106046511627907,0.14,0.18125,0.12874
0.130232558139535,0.14,0.17875,0.137628888888889
0.128837209302326,0.14,0.22,0.144588888888889
0.129767441860465,0.14125,0.29375,0.158517777777778
0.129767441860465,0.14375,0.37,0.17454
0.129302325581395,0.14875,0.4425,0.186366666666667
0.129302325581395,0.15125,0.51625,0.202444444444444
0.129767441860465,0.15875,0.59375,0.220495555555556
0.129767441860465,0.16125,0.65,0.230228888888889
0.129767441860465,0.17375,0.67,0.232933333333333
0.129302325581395,0.20625,0.60625,0.199428888888889
0.129302325581395,0.21125,0.535,0.181888888888889
0.129767441860465,0.20875,0.46125,0.166028888888889
0.129302325581395,0.20625,0.38875,0.150933333333333
0.129767441860465,0.20375,0.3125,0.139806666666667
0.129302325581395,0.19875,0.2375,0.126466666666667
0.128837209302326,0.19625,0.18625,0.119028888888889
0.128837209302326,0.20125,0.18375,0.11914
0.128837209302326,0.21625,0.2275,0.118977777777778
0.129302325581395,0.2275,0.3025,0.129517777777778
0.129302325581395,0.235,0.38125,0.140055555555556
0.129302325581395,0.2425,0.45875,0.151555555555556
0.129767441860465,0.2475,0.5325,0.165906666666667
0.129767441860465,0.2525,0.6125,0.181555555555556
0.129767441860465,0.255,0.66,0.192777777777778
0.129767441860465,0.26875,0.6825,0.191666666666667
0.129767441860465,0.2975,0.625,0.163662222222222
0.129302325581395,0.305,0.545,0.14494
0.129302325581395,0.3025,0.47375,0.13274
0.129767441860465,0.2975,0.39875,0.120522222222222
0.129302325581395,0.29375,0.3225,0.10504
0.128837209302326,0.28875,0.245,0.096722222222222
0.129767441860465,0.28375,0.19125,0.089151111111111
0.129767441860465,0.29125,0.18625,0.089444444444445
0.129302325581395,0.305,0.2325,0.092044444444445
0.128837209302326,0.3175,0.3075,0.0968
0.129302325581395,0.325,0.39125,0.110988888888889
0.129767441860465,0.33,0.46875,0.12334
0.128837209302326,0.335,0.545,0.136906666666667
0.129302325581395,0.34,0.6225,0.1486
0.128837209302326,0.3425,0.675,0.158482222222222
0.128837209302326,0.3525,0.70125,0.158644444444444
0.129767441860465,0.38375,0.6325,0.133488888888889
0.128837209302326,0.38625,0.5575,0.118051111111111
0.129302325581395,0.38625,0.47875,0.102562222222222
0.128837209302326,0.38375,0.40125,0.095006666666667
0.129302325581395,0.37875,0.3175,0.081473333333333
0.129767441860465,0.3725,0.2425,0.071566666666667
0.129767441860465,0.37,0.19125,0.065895555555556
0.129302325581395,0.37625,0.18625,0.06544
0.128837209302326,0.39125,0.2325,0.06864
0.129767441860465,0.40125,0.31,0.074755555555556
0.129302325581395,0.40875,0.39125,0.083988888888889
0.129767441860465,0.415,0.46625,0.098188888888889
0.129767441860465,0.42,0.55,0.106011111111111
0.128837209302326,0.425,0.63,0.114244444444444
0.128837209302326,0.43,0.68,0.125373333333333
0.129767441860465,0.44,0.70375,0.130833333333333
0.129767441860465,0.46875,0.65,0.107433333333333
0.129302325581395,0.47375,0.5575,0.091866666666667
0.129767441860465,0.47125,0.47875,0.081533333333333
0.129302325581395,0.46875,0.40625,0.0686
0.129302325581395,0.46375,0.3225,0.058411111111111
0.129767441860465,0.46125,0.245,0.051511111111111
0.129767441860465,0.45625,0.19125,0.045815555555556
0.128837209302326,0.46375,0.18625,0.046584444444445
0.129302325581395,0.47875,0.2325,0.050888888888889
0.128837209302326,0.49125,0.31,0.055911111111111
0.129767441860465,0.49875,0.39125,0.066228888888889
0.128837209302326,0.50375,0.47125,0.073544444444445
0.129767441860465,0.50625,0.545,0.083451111111111
0.128837209302326,0.51375,0.6325,0.096777777777778
0.129302325581395,0.51625,0.68,0.101828888888889
0.129302325581395,0.51875,0.69625,0.104651111111111
0.129302325581395,0.5325,0.635,0.089944444444445
0.129302325581395,0.535,0.56,0.077988888888889
0.129302325581395,0.5325,0.47875,0.066933333333333
0.129767441860465,0.52875,0.40125,0.058588888888889
0.129302325581395,0.52375,0.3225,0.049011111111111
0.128837209302326,0.51875,0.2425,0.039777777777778
0.129767441860465,0.51625,0.19125,0.036577777777778
0.154418604651163,0.51375,0.18625,0.042193333333333
0.152558139534884,0.51375,0.23,0.044444444444445
0.152558139534884,0.51625,0.31,0.05644
0.152558139534884,0.51875,0.39125,0.065706666666667
0.153488372093023,0.52125,0.46875,0.074684444444445
0.152558139534884,0.52625,0.5475,0.0864
0.153023255813953,0.52875,0.6275,0.093873333333333
0.153488372093023,0.5325,0.68875,0.102028888888889
0.153023255813953,0.52375,0.70625,0.108111111111111
0.153488372093023,0.50125,0.6325,0.098906666666667
0.152558139534884,0.49375,0.555,0.0941
0.152558139534884,0.48875,0.47875,0.081273333333333
0.153023255813953,0.48375,0.40375,0.071911111111111
0.153023255813953,0.48125,0.325,0.062311111111111
0.153023255813953,0.47625,0.245,0.053422222222222
0.152558139534884,0.47375,0.19125,0.049477777777778
0.153023255813953,0.45625,0.18625,0.050788888888889
0.152558139534884,0.445,0.2325,0.0616
0.153488372093023,0.4375,0.31,0.070073333333333
0.153023255813953,0.4375,0.38875,0.08294
0.152558139534884,0.4375,0.47125,0.096077777777778
0.152558139534884,0.44,0.5475,0.106051111111111
0.153023255813953,0.4425,0.625,0.121051111111111
0.153488372093023,0.445,0.68,0.129755555555556
0.152558139534884,0.4275,0.70875,0.137728888888889
0.152558139534884,0.415,0.635,0.128317777777778
0.153023255813953,0.40625,0.56,0.1135
0.152558139534884,0.40375,0.48125,0.10346
0.153488372093023,0.39875,0.40125,0.097584444444445
0.152558139534884,0.39375,0.325,0.086
0.153023255813953,0.39125,0.245,0.073266666666667
0.153023255813953,0.38875,0.18875,0.070022222222222
0.152558139534884,0.365,0.18375,0.073562222222222
0.152558139534884,0.355,0.23,0.083162222222222
0.152558139534884,0.3525,0.3125,0.096473333333333
0.153488372093023,0.3525,0.38875,0.109233333333333
0.153488372093023,0.3525,0.47375,0.120106666666667
0.153488372093023,0.355,0.5475,0.135928888888889
0.152558139534884,0.36,0.625,0.148728888888889
0.153023255813953,0.36,0.675,0.1597
0.153488372093023,0.3425,0.70125,0.167488888888889
0.153023255813953,0.33,0.6325,0.158222222222222
0.153023255813953,0.325,0.555,0.143517777777778
0.153023255813953,0.32,0.47875,0.134917777777778
0.153488372093023,0.315,0.39875,0.1226
0.152558139534884,0.3125,0.32,0.110955555555556
0.153023255813953,0.31,0.24,0.097084444444445
0.153023255813953,0.305,0.18875,0.092066666666667
0.153023255813953,0.27875,0.18125,0.100044444444444
0.152558139534884,0.27125,0.23,0.108362222222222
0.153488372093023,0.26875,0.3075,0.123551111111111
0.153023255813953,0.26875,0.38625,0.137373333333333
0.152558139534884,0.27125,0.46125,0.151811111111111
0.153488372093023,0.27375,0.535,0.164766666666667
0.153023255813953,0.27875,0.6225,0.181384444444444
0.153023255813953,0.28125,0.6625,0.190655555555556
0.153023255813953,0.26375,0.68875,0.203917777777778
0.152558139534884,0.2525,0.62,0.191884444444444
0.153488372093023,0.2475,0.5475,0.177873333333333
0.152558139534884,0.2425,0.47125,0.162928888888889
0.153023255813953,0.2375,0.39375,0.148177777777778
0.153488372093023,0.2325,0.3175,0.14044
0.152558139534884,0.2275,0.24,0.125888888888889
0.152558139534884,0.225,0.18625,0.119844444444444
0.153023255813953,0.19625,0.17875,0.128355555555556
0.153023255813953,0.19125,0.2275,0.1377
0.153023255813953,0.18875,0.305,0.153066666666667
0.153023255813953,0.18875,0.38375,0.168006666666667
0.153023255813953,0.18875,0.45875,0.182706666666667
0.153023255813953,0.19125,0.5375,0.199888888888889
0.153023255813953,0.19625,0.6125,0.217584444444444
0.153488372093023,0.19875,0.6625,0.22986
0.153488372093023,0.19875,0.69125,0.233255555555556
0.153488372093023,0.19375,0.6275,0.221411111111111
0.153488372093023,0.18875,0.5525,0.203106666666667
0.153023255813953,0.18375,0.47625,0.1862
0.152558139534884,0.17875,0.39875,0.174962222222222
0.153023255813953,0.17375,0.32,0.160322222222222
0.152558139534884,0.16875,0.24,0.150222222222222
0.153023255813953,0.16125,0.19125,0.140855555555556
0.178604651162791,0.16125,0.18625,0.151022222222222
0.176279069767442,0.15875,0.2275,0.157306666666667
0.176279069767442,0.16125,0.3075,0.173011111111111
0.175813953488372,0.16375,0.37625,0.184606666666667
0.175813953488372,0.16875,0.45375,0.199295555555556
0.175813953488372,0.17375,0.53125,0.215066666666667
0.175813953488372,0.17625,0.61,0.232722222222222
0.176279069767442,0.19125,0.675,0.244284444444444
0.175813953488372,0.20125,0.6675,0.242595555555556
0.176279069767442,0.235,0.59375,0.208877777777778
0.175813953488372,0.24,0.52625,0.190162222222222
0.175813953488372,0.24,0.46125,0.175711111111111
0.176279069767442,0.235,0.39375,0.162633333333333
0.176279069767442,0.2325,0.315,0.1504
0.176279069767442,0.2275,0.2425,0.139022222222222
0.175813953488372,0.225,0.19375,0.13
0.176279069767442,0.23,0.18875,0.131015555555556
0.176279069767442,0.245,0.2325,0.129622222222222
0.176744186046512,0.25875,0.3075,0.140888888888889
0.176279069767442,0.26375,0.37875,0.150373333333333
0.175813953488372,0.26875,0.45375,0.162873333333333
0.176279069767442,0.27375,0.5375,0.176928888888889
0.176744186046512,0.27875,0.635,0.192022222222222
0.176744186046512,0.27875,0.68875,0.206644444444444
0.175813953488372,0.28875,0.70875,0.204544444444444
0.176279069767442,0.3175,0.6375,0.175833333333333
0.176279069767442,0.32,0.555,0.15964
0.176279069767442,0.31,0.51875,0.146828888888889
0.175348837209302,0.3,0.4325,0.134073333333333
0.175813953488372,0.3,0.3275,0.121328888888889
0.176744186046512,0.3,0.2475,0.109766666666667
0.176279069767442,0.2975,0.19625,0.102406666666667
0.175813953488372,0.3025,0.19125,0.103517777777778
0.176279069767442,0.3175,0.235,0.106011111111111
0.175813953488372,0.3275,0.3125,0.113073333333333
0.176279069767442,0.3375,0.39875,0.122377777777778
0.176279069767442,0.3425,0.47375,0.135073333333333
0.176744186046512,0.3475,0.55,0.14864
0.176279069767442,0.3525,0.6425,0.161751111111111
0.175813953488372,0.355,0.69125,0.17254
0.176279069767442,0.3675,0.71375,0.172028888888889
0.175813953488372,0.39625,0.65,0.147388888888889
0.176279069767442,0.39875,0.565,0.131266666666667
0.176279069767442,0.39625,0.48875,0.117995555555556
0.176279069767442,0.39375,0.40875,0.106117777777778
0.176744186046512,0.38875,0.33,0.093151111111111
0.176279069767442,0.38375,0.25,0.083944444444445
0.176279069767442,0.38125,0.19875,0.077266666666667
0.176279069767442,0.38875,0.19375,0.078388888888889
0.175813953488372,0.40375,0.2375,0.078577777777778
0.175813953488372,0.415,0.315,0.08644
0.176744186046512,0.4225,0.39875,0.099684444444445
0.176279069767442,0.4275,0.47625,0.105717777777778
0.176744186046512,0.4325,0.555,0.118926666666667
0.175813953488372,0.4375,0.65,0.13024
0.176279069767442,0.44,0.69125,0.138855555555556
0.176279069767442,0.45375,0.71625,0.14214
0.176279069767442,0.47875,0.65,0.118651111111111
0.176279069767442,0.48375,0.5675,0.103371111111111
0.176279069767442,0.48375,0.48875,0.093733333333333
0.175813953488372,0.48125,0.40625,0.080595555555556
0.175813953488372,0.47625,0.33,0.071573333333333
0.176279069767442,0.47125,0.25,0.061811111111111
0.176744186046512,0.46875,0.19625,0.058277777777778
0.175813953488372,0.47375,0.19125,0.055422222222222
0.176279069767442,0.48875,0.2375,0.058106666666667
0.176744186046512,0.50125,0.315,0.066995555555556
0.175813953488372,0.50875,0.39625,0.074188888888889
0.176279069767442,0.51375,0.47625,0.084922222222222
0.176279069767442,0.51875,0.5575,0.093988888888889
0.175813953488372,0.52375,0.6425,0.105273333333333
0.176279069767442,0.52875,0.69125,0.114711111111111
0.176744186046512,0.52875,0.70625,0.115351111111111
0.176279069767442,0.545,0.65,0.099962222222222
0.175813953488372,0.545,0.56,0.085006666666667
0.176279069767442,0.5425,0.48625,0.076751111111111
0.176279069767442,0.54,0.40875,0.068306666666667
0.175813953488372,0.535,0.3275,0.058651111111111
0.176744186046512,0.53125,0.25,0.046622222222222
0.176279069767442,0.52875,0.19625,0.044288888888889
0.19953488372093,0.52875,0.19125,0.049928888888889
0.198604651162791,0.52625,0.2375,0.054177777777778
0.198604651162791,0.52875,0.315,0.062766666666667
0.198604651162791,0.53125,0.39625,0.076462222222222
0.198604651162791,0.5325,0.47875,0.0838
0.198604651162791,0.5375,0.56,0.094455555555556
0.198604651162791,0.54,0.6375,0.10454
0.198604651162791,0.54,0.68875,0.11514
0.198604651162791,0.52875,0.71375,0.120451111111111
0.19906976744186,0.51125,0.65,0.112677777777778
0.198604651162791,0.50125,0.565,0.104055555555556
0.198604651162791,0.49875,0.48625,0.092795555555556
0.198139534883721,0.49375,0.41125,0.079617777777778
0.198604651162791,0.48625,0.33,0.070762222222222
0.198604651162791,0.47125,0.25,0.065528888888889
0.19906976744186,0.46625,0.19875,0.062033333333333
0.198604651162791,0.445,0.19375,0.062504444444445
0.198604651162791,0.4325,0.24,0.073462222222222
0.198604651162791,0.4275,0.3175,0.086944444444445
0.198139534883721,0.4275,0.39625,0.097933333333333
0.198604651162791,0.43,0.47125,0.109417777777778
0.198604651162791,0.4375,0.52875,0.119644444444444
0.198604651162791,0.44,0.59625,0.129951111111111
0.198604651162791,0.4425,0.65,0.137911111111111
0.198604651162791,0.4225,0.68875,0.151477777777778
0.198604651162791,0.40875,0.6125,0.141066666666667
0.198604651162791,0.40375,0.545,0.1297
0.198604651162791,0.40625,0.425,0.113566666666667
0.198604651162791,0.40125,0.3475,0.106688888888889
0.198604651162791,0.38875,0.28625,0.096606666666667
0.198139534883721,0.435,0.27875,0.089388888888889
0.198604651162791,0.425,0.235,0.080428888888889
0.19906976744186,0.3475,0.17625,0.082184444444445
0.198604651162791,0.335,0.2225,0.095873333333333
0.19906976744186,0.3275,0.28875,0.104951111111111
0.197674418604651,0.3275,0.355,0.115117777777778
0.197674418604651,0.33,0.43,0.126795555555556
0.198604651162791,0.33,0.49625,0.138777777777778
0.198604651162791,0.3325,0.56,0.153322222222222
0.198604651162791,0.3375,0.61,0.157122222222222
0.19906976744186,0.3175,0.6275,0.168028888888889
0.198604651162791,0.3025,0.56,0.162188888888889
0.198604651162791,0.2975,0.49875,0.151784444444444
0.198604651162791,0.29125,0.4275,0.139977777777778
0.198604651162791,0.28125,0.3675,0.130617777777778
0.19906976744186,0.27875,0.28875,0.121317777777778
0.198604651162791,0.27625,0.2275,0.112651111111111
0.198604651162791,0.27125,0.18375,0.107151111111111
0.198604651162791,0.245,0.17625,0.115944444444444
0.198139534883721,0.2375,0.22,0.123588888888889
0.198604651162791,0.235,0.28875,0.135677777777778
0.198139534883721,0.235,0.36,0.149806666666667
0.19906976744186,0.235,0.435,0.163344444444444
0.198604651162791,0.2375,0.49875,0.175611111111111
0.198604651162791,0.2425,0.57875,0.186666666666667
0.198604651162791,0.2425,0.625,0.193895555555556
0.19906976744186,0.225,0.65,0.209884444444444
0.19906976744186,0.21375,0.57875,0.201
0.198604651162791,0.20625,0.50875,0.188562222222222
0.198604651162791,0.20875,0.4175,0.181333333333333
0.198139534883721,0.20625,0.35,0.169117777777778
0.198604651162791,0.20625,0.28625,0.154717777777778
0.198604651162791,0.19875,0.22,0.143573333333333
0.198604651162791,0.19375,0.17625,0.137755555555556
0.198604651162791,0.16625,0.17625,0.148222222222222
0.198604651162791,0.16125,0.21375,0.159544444444444
0.197674418604651,0.15875,0.28375,0.172888888888889
0.19906976744186,0.15625,0.35,0.183
0.19906976744186,0.15875,0.425,0.199273333333333
0.198139534883721,0.16125,0.49375,0.213028888888889
0.198604651162791,0.16125,0.565,0.226506666666667
0.197674418604651,0.16375,0.6175,0.236977777777778
0.19906976744186,0.16625,0.6325,0.239033333333333
0.198604651162791,0.15875,0.565,0.229095555555556
0.197674418604651,0.15375,0.49125,0.214371111111111
0.197674418604651,0.15375,0.4175,0.203717777777778
0.198604651162791,0.14875,0.44,0.203393333333333
0.198604651162791,0.14125,0.3525,0.19106
0.19906976744186,0.1375,0.26875,0.174095555555556
0.198604651162791,0.1325,0.20875,0.166906666666667
0.223255813953488,0.1325,0.20375,0.177888888888889
0.222325581395349,0.1325,0.2575,0.188884444444444
0.222325581395349,0.135,0.34,0.198266666666667
0.221860465116279,0.1375,0.425,0.217751111111111
0.222325581395349,0.14125,0.49875,0.232111111111111
0.221860465116279,0.14875,0.57875,0.245955555555556
0.22093023255814,0.15625,0.6625,0.261351111111111
0.222325581395349,0.15875,0.72375,0.276428888888889
0.222325581395349,0.17125,0.7475,0.273228888888889
0.222325581395349,0.17875,0.70625,0.259684444444444
0.221860465116279,0.18875,0.625,0.233933333333333
0.221395348837209,0.19625,0.50875,0.206073333333333
0.222790697674419,0.19625,0.425,0.191206666666667
0.222325581395349,0.19375,0.34,0.177
0.222325581395349,0.19125,0.255,0.163517777777778
0.221860465116279,0.18875,0.20125,0.156111111111111
0.221860465116279,0.19625,0.19625,0.153573333333333
0.221395348837209,0.21125,0.245,0.154395555555556
0.222790697674419,0.225,0.33,0.162584444444444
0.222325581395349,0.2325,0.415,0.177073333333333
0.222325581395349,0.2375,0.49625,0.189077777777778
0.222325581395349,0.2425,0.57375,0.200906666666667
0.221395348837209,0.2475,0.6675,0.214844444444444
0.222325581395349,0.25,0.71875,0.226722222222222
0.222325581395349,0.25875,0.74,0.228084444444444
0.222325581395349,0.26625,0.69875,0.212155555555556
0.222325581395349,0.27625,0.60625,0.189051111111111
0.222790697674419,0.28375,0.50625,0.168795555555556
0.221860465116279,0.28125,0.4275,0.153873333333333
0.222325581395349,0.27875,0.34,0.141784444444444
0.222325581395349,0.27375,0.255,0.131117777777778
0.222325581395349,0.27125,0.19875,0.12484
0.222325581395349,0.27875,0.19375,0.122151111111111
0.22093023255814,0.29375,0.2425,0.122228888888889
0.222325581395349,0.305,0.3275,0.1325
0.222325581395349,0.315,0.41125,0.143066666666667
0.222325581395349,0.3175,0.49125,0.154273333333333
0.222325581395349,0.3225,0.58375,0.168933333333333
0.222325581395349,0.3275,0.665,0.182955555555556
0.221860465116279,0.33,0.72125,0.190328888888889
0.222325581395349,0.34,0.74,0.193533333333333
0.222325581395349,0.35,0.69875,0.178062222222222
0.221860465116279,0.355,0.635,0.159911111111111
0.222325581395349,0.3625,0.50875,0.141255555555556
0.222325581395349,0.365,0.42,0.125317777777778
0.222325581395349,0.36,0.3375,0.115051111111111
0.222325581395349,0.3575,0.255,0.104517777777778
0.222325581395349,0.355,0.20125,0.097517777777778
0.222325581395349,0.3625,0.19375,0.094962222222222
0.222790697674419,0.37875,0.2425,0.098928888888889
0.222325581395349,0.38875,0.325,0.106966666666667
0.222325581395349,0.39625,0.41125,0.115617777777778
0.221860465116279,0.40125,0.49375,0.1263
0.222325581395349,0.40625,0.58125,0.136548888888889
0.222325581395349,0.40875,0.665,0.148817777777778
0.221860465116279,0.41125,0.71625,0.157033333333333
0.222325581395349,0.4225,0.74,0.156422222222222
0.222325581395349,0.43,0.69625,0.1487
0.222325581395349,0.445,0.58875,0.123688888888889
0.221860465116279,0.45,0.49625,0.108095555555556
0.222325581395349,0.4475,0.42,0.098222222222222
0.221395348837209,0.445,0.335,0.089333333333333
0.222325581395349,0.44,0.2525,0.078351111111111
0.222790697674419,0.4375,0.20375,0.074673333333333
0.222325581395349,0.445,0.19375,0.07334
0.222325581395349,0.46125,0.2425,0.074517777777778
0.222325581395349,0.47375,0.325,0.07966
0.222325581395349,0.47875,0.41125,0.089844444444445
0.222325581395349,0.48625,0.49375,0.101511111111111
0.222325581395349,0.48875,0.57625,0.108662222222222
0.222790697674419,0.49375,0.6625,0.122333333333333
0.222325581395349,0.49625,0.71875,0.129006666666667
0.221395348837209,0.49875,0.7325,0.128
0.222325581395349,0.50125,0.69625,0.123777777777778
0.222790697674419,0.50375,0.6175,0.110073333333333
0.222325581395349,0.50625,0.50375,0.090728888888889
